"discipline"	"Institutions"	"total_cites"	"avg_cites_per_paper"	"total_top_papers"
"pharmacology_toxicology"	"SHANDONG UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"16900"	"12.92"	"19"
"pharmacology_toxicology"	"INSTITUTE OF MEDICINAL PLANT DEVELOPMENT - CAMS"	"16284"	"21.29"	"10"
"pharmacology_toxicology"	"XIAMEN UNIVERSITY"	"15867"	"14.69"	"11"
"pharmacology_toxicology"	"FUJIAN MEDICAL UNIVERSITY"	"15845"	"10.3"	"7"
"pharmacology_toxicology"	"ARMY MEDICAL UNIVERSITY"	"15656"	"15.66"	"7"
"pharmacology_toxicology"	"NANKAI UNIVERSITY"	"15556"	"17.78"	"7"
"pharmacology_toxicology"	"ANHUI UNIVERSITY OF CHINESE MEDICINE"	"15477"	"14.57"	"12"
"pharmacology_toxicology"	"CHINESE PEOPLE'S LIBERATION ARMY GENERAL HOSPITAL"	"15448"	"13.55"	"11"
"pharmacology_toxicology"	"CHINESE ACADEMY OF AGRICULTURAL SCIENCES"	"15316"	"18.17"	"11"
"pharmacology_toxicology"	"HEBEI MEDICAL UNIVERSITY"	"15200"	"12.32"	"5"
"pharmacology_toxicology"	"JIANGXI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"14683"	"15.2"	"7"
"pharmacology_toxicology"	"TSINGHUA UNIVERSITY"	"14568"	"19.32"	"13"
"pharmacology_toxicology"	"ACADEMY OF MILITARY MEDICAL SCIENCES - CHINA"	"14546"	"16.11"	"6"
"pharmacology_toxicology"	"HENAN UNIVERSITY"	"14493"	"19.02"	"4"
"pharmacology_toxicology"	"UNIVERSITY OF SCIENCE & TECHNOLOGY OF CHINA, CAS"	"13759"	"17.71"	"16"
"pharmacology_toxicology"	"HUNAN UNIVERSITY OF CHINESE MEDICINE"	"12842"	"14.54"	"14"
"pharmacology_toxicology"	"OCEAN UNIVERSITY OF CHINA"	"12758"	"15.73"	"9"
"pharmacology_toxicology"	"GUANGXI MEDICAL UNIVERSITY"	"12545"	"12.19"	"9"
"pharmacology_toxicology"	"YANGZHOU UNIVERSITY"	"12507"	"14.41"	"2"
"pharmacology_toxicology"	"CHINA AGRICULTURAL UNIVERSITY"	"12437"	"20.26"	"7"
"pharmacology_toxicology"	"ZUNYI MEDICAL UNIVERSITY"	"12391"	"13.74"	"6"
"pharmacology_toxicology"	"HUAZHONG AGRICULTURAL UNIVERSITY"	"12377"	"24.03"	"10"
"pharmacology_toxicology"	"INSTITUTE OF CHINESE MATERIA MEDICA, CACMS"	"12321"	"17.88"	"11"
"pharmacology_toxicology"	"GUANGDONG MEDICAL UNIVERSITY"	"11990"	"15.45"	"8"
"pharmacology_toxicology"	"GUIZHOU MEDICAL UNIVERSITY"	"11812"	"10.93"	"4"
"pharmacology_toxicology"	"SOUTHWEST UNIVERSITY - CHINA"	"11650"	"18.38"	"12"
"pharmacology_toxicology"	"KUNMING INSTITUTE OF BOTANY, CAS"	"11422"	"13.83"	"0"
"pharmacology_toxicology"	"JIANGNAN UNIVERSITY"	"11367"	"14.5"	"6"
"pharmacology_toxicology"	"ZHEJIANG UNIVERSITY OF TECHNOLOGY"	"11306"	"15.47"	"11"
"pharmacology_toxicology"	"NINGXIA MEDICAL UNIVERSITY"	"11209"	"15.38"	"8"
"pharmacology_toxicology"	"SHANXI MEDICAL UNIVERSITY"	"11092"	"10.52"	"7"
"pharmacology_toxicology"	"UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA"	"10621"	"14.39"	"15"
"pharmacology_toxicology"	"YANTAI UNIVERSITY"	"10617"	"19.59"	"9"
"pharmacology_toxicology"	"NORTHWEST UNIVERSITY XI'AN"	"10391"	"21.74"	"7"
"pharmacology_toxicology"	"LAOSHAN LABORATORY"	"10387"	"18.32"	"4"
"pharmacology_toxicology"	"UNIVERSITY OF SOUTH CHINA"	"10372"	"12.17"	"10"
"pharmacology_toxicology"	"SOUTH CHINA UNIVERSITY OF TECHNOLOGY"	"10314"	"15.79"	"10"
"pharmacology_toxicology"	"KUNMING MEDICAL UNIVERSITY"	"10035"	"12.25"	"7"
"pharmacology_toxicology"	"HANGZHOU MEDICAL COLLEGE"	"9971"	"12.83"	"11"
"pharmacology_toxicology"	"TIANJIN UNIVERSITY"	"9761"	"17.06"	"11"
"pharmacology_toxicology"	"NANJING AGRICULTURAL UNIVERSITY"	"9652"	"19.62"	"6"
"pharmacology_toxicology"	"HENAN UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"9459"	"11.23"	"9"
"pharmacology_toxicology"	"HAINAN MEDICAL UNIVERSITY"	"9083"	"14.84"	"6"
"pharmacology_toxicology"	"SHANDONG SECOND MEDICAL UNIVERSITY"	"8990"	"15.11"	"13"
"pharmacology_toxicology"	"EAST CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY"	"8963"	"17.2"	"1"
"pharmacology_toxicology"	"BINZHOU MEDICAL UNIVERSITY"	"8884"	"13.48"	"5"
"pharmacology_toxicology"	"SICHUAN PROVINCIAL PEOPLE'S HOSPITAL"	"8827"	"14.59"	"13"
"pharmacology_toxicology"	"HEILONGJIANG UNIVERSITY OF CHINESE MEDICINE"	"8750"	"11.48"	"7"
"pharmacology_toxicology"	"SOUTH CHINA AGRICULTURAL UNIVERSITY"	"8554"	"19.4"	"4"
"pharmacology_toxicology"	"NORTHWEST A&F UNIVERSITY - CHINA"	"8476"	"17.77"	"1"
"pharmacology_toxicology"	"STATE KEY LABORATORY OF RESPIRATORY DISEASE"	"8431"	"17.75"	"7"
"pharmacology_toxicology"	"CHANGCHUN UNIVERSITY OF CHINESE MEDICINE"	"8278"	"12.79"	"4"
"pharmacology_toxicology"	"NINGBO UNIVERSITY"	"8051"	"12.58"	"3"
"pharmacology_toxicology"	"YANBIAN UNIVERSITY"	"7974"	"14.11"	"5"
"pharmacology_toxicology"	"JINZHOU MEDICAL UNIVERSITY"	"7934"	"14.72"	"5"
"pharmacology_toxicology"	"NORTHEAST AGRICULTURAL UNIVERSITY - CHINA"	"7428"	"20.35"	"6"
"pharmacology_toxicology"	"HUBEI UNIVERSITY OF CHINESE MEDICINE"	"7390"	"14.13"	"6"
"pharmacology_toxicology"	"XINJIANG MEDICAL UNIVERSITY"	"7361"	"10.75"	"4"
"pharmacology_toxicology"	"HENAN MEDICAL UNIVERSITY"	"7309"	"12.82"	"4"
"pharmacology_toxicology"	"PEKING UNION MEDICAL COLLEGE HOSPITAL"	"7298"	"11.23"	"3"
"pharmacology_toxicology"	"STATE KEY LAB ONCOLOGY SOUTH CHINA"	"7283"	"19.42"	"14"
"pharmacology_toxicology"	"HANGZHOU NORMAL UNIVERSITY"	"7283"	"17.89"	"11"
"pharmacology_toxicology"	"CHONGQING UNIVERSITY"	"7252"	"12.66"	"6"
"pharmacology_toxicology"	"CHINA-JAPAN FRIENDSHIP HOSPITAL"	"7159"	"14.09"	"6"
"pharmacology_toxicology"	"SHAANXI UNIVERSITY OF CHINESE MEDICINE"	"7131"	"11.5"	"5"
"pharmacology_toxicology"	"ZHEJIANG PROVINCIAL PEOPLE'S HOSPITAL"	"7068"	"14.31"	"7"
"pharmacology_toxicology"	"KUNMING UNIVERSITY OF SCIENCE & TECHNOLOGY"	"7058"	"16.41"	"2"
"pharmacology_toxicology"	"BENGBU MEDICAL UNIVERSITY"	"7058"	"12.63"	"3"
"pharmacology_toxicology"	"HUBEI UNIVERSITY OF MEDICINE"	"7032"	"13.39"	"2"
"pharmacology_toxicology"	"GUANGXI UNIVERSITY OF CHINESE MEDICINE"	"6890"	"13.02"	"6"
"pharmacology_toxicology"	"SHANTOU UNIVERSITY"	"6809"	"13.98"	"5"
"pharmacology_toxicology"	"GUANG'ANMEN HOSPITAL, CACMS"	"6743"	"15.09"	"11"
"pharmacology_toxicology"	"XI'AN MEDICAL UNIVERSITY"	"6685"	"13.64"	"1"
"pharmacology_toxicology"	"YUNNAN UNIVERSITY"	"6633"	"13.29"	"4"
"pharmacology_toxicology"	"XIYUAN HOSPITAL, CACMS"	"6257"	"14.83"	"7"
"pharmacology_toxicology"	"COLLABORATIVE INNOVATION CENTER FOR DIAGNOSIS & TREATMENT OF INFECTIOUS DISEASES"	"6207"	"27.22"	"1"
"pharmacology_toxicology"	"LIAONING UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"6201"	"12.4"	"1"
"pharmacology_toxicology"	"NATIONAL CENTER FOR NANOSCIENCE & TECHNOLOGY, CAS"	"6177"	"32.86"	"6"
"pharmacology_toxicology"	"JINING MEDICAL UNIVERSITY"	"6152"	"14.08"	"2"
"pharmacology_toxicology"	"NATIONAL INSTITUTE OF FOOD & DRUG CONTROL - CHINA"	"6111"	"16.88"	"5"
"pharmacology_toxicology"	"GUANGDONG ACADEMY OF MEDICAL SCIENCES & GUANGDONG GENERAL HOSPITAL"	"6006"	"12.75"	"6"
"pharmacology_toxicology"	"CHANGCHUN INSTITUTE OF APPLIED CHEMISTRY, CAS"	"6003"	"29.14"	"8"
"pharmacology_toxicology"	"CHENGDU UNIVERSITY"	"5980"	"17.23"	"9"
"pharmacology_toxicology"	"FUJIAN AGRICULTURE & FORESTRY UNIVERSITY"	"5945"	"22.1"	"4"
"pharmacology_toxicology"	"WANNAN MEDICAL COLLEGE"	"5925"	"14.52"	"10"
"pharmacology_toxicology"	"CHINESE CENTER FOR DISEASE CONTROL & PREVENTION"	"5902"	"14.94"	"3"
"pharmacology_toxicology"	"FUJIAN UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"5887"	"12.21"	"0"
"pharmacology_toxicology"	"UNIVERSITY OF JINAN"	"5788"	"14.29"	"4"
"pharmacology_toxicology"	"EAST CHINA NORMAL UNIVERSITY"	"5693"	"19.7"	"5"
"pharmacology_toxicology"	"GUILIN MEDICAL UNIVERSITY"	"5681"	"14.46"	"3"
"pharmacology_toxicology"	"SHANGHAI UNIVERSITY"	"5669"	"13.06"	"7"
"pharmacology_toxicology"	"HEBEI UNIVERSITY"	"5520"	"13.3"	"6"
"pharmacology_toxicology"	"KEY LABORATORY FOR BIOLOGICAL EFFECTS OF NANOMATERIALS & NANOSAFETY, CAS"	"5504"	"32.57"	"6"
"pharmacology_toxicology"	"JILIN AGRICULTURAL UNIVERSITY"	"5448"	"14.45"	"0"
"pharmacology_toxicology"	"INSTITUTE OF MEDICINAL BIOTECHNOLOGY - CAMS"	"5316"	"20.29"	"4"
"pharmacology_toxicology"	"SHENZHEN INSTITUTE OF ADVANCED TECHNOLOGY, CAS"	"5307"	"18.3"	"8"
"pharmacology_toxicology"	"QILU UNIVERSITY OF TECHNOLOGY"	"5256"	"15.5"	"1"
"pharmacology_toxicology"	"SHANXI UNIVERSITY"	"5147"	"17.81"	"0"
"pharmacology_toxicology"	"CHENGDU MEDICAL COLLEGE"	"5058"	"12.55"	"3"
"pharmacology_toxicology"	"DALIAN UNIVERSITY OF TECHNOLOGY"	"5009"	"14.15"	"7"
"pharmacology_toxicology"	"YUNNAN UNIVERSITY OF CHINESE MEDICINE"	"4970"	"10.88"	"4"
"pharmacology_toxicology"	"HEBEI UNIVERSITY OF CHINESE MEDICINE"	"4952"	"14.44"	"3"
"pharmacology_toxicology"	"YANGTZE UNIVERSITY"	"4904"	"17.83"	"7"
"pharmacology_toxicology"	"BEIJING UNIVERSITY OF CHEMICAL TECHNOLOGY"	"4893"	"20.3"	"6"
"pharmacology_toxicology"	"SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY"	"4876"	"12.5"	"5"
"pharmacology_toxicology"	"SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CAS"	"4874"	"16.03"	"1"
"pharmacology_toxicology"	"FUZHOU UNIVERSITY"	"4821"	"16.8"	"0"
"pharmacology_toxicology"	"HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY"	"4810"	"11.32"	"4"
"pharmacology_toxicology"	"HUNAN NORMAL UNIVERSITY"	"4669"	"12.1"	"6"
"pharmacology_toxicology"	"SHIHEZI UNIVERSITY"	"4657"	"14.88"	"2"
"pharmacology_toxicology"	"FIFTH MEDICAL CENTER OF CHINESE PLA GENERAL HOSPITAL"	"4640"	"17"	"1"
"pharmacology_toxicology"	"CHINA THREE GORGES UNIVERSITY"	"4568"	"11.11"	"0"
"pharmacology_toxicology"	"ZHEJIANG CANCER HOSPITAL"	"4384"	"14.42"	"7"
"pharmacology_toxicology"	"INNER MONGOLIA MEDICAL UNIVERSITY"	"4347"	"11.29"	"3"
"pharmacology_toxicology"	"CHANGSHA MEDICAL UNIVERSITY"	"4284"	"32.7"	"29"
"pharmacology_toxicology"	"INSTITUTE OF OCEANOLOGY, CAS"	"4282"	"22.42"	"0"
"pharmacology_toxicology"	"HEFEI UNIVERSITY OF TECHNOLOGY"	"4270"	"16.81"	"4"
"pharmacology_toxicology"	"SOUTHWEST JIAOTONG UNIVERSITY"	"4195"	"12.79"	"3"
"pharmacology_toxicology"	"ZHEJIANG OCEAN UNIVERSITY"	"4186"	"24.48"	"9"
"pharmacology_toxicology"	"JIAXING UNIVERSITY"	"4162"	"11.79"	"3"
"pharmacology_toxicology"	"SOUTH CENTRAL MINZU UNIVERSITY"	"4146"	"12.3"	"1"
"pharmacology_toxicology"	"SICHUAN AGRICULTURAL UNIVERSITY"	"4131"	"17.14"	"2"
"pharmacology_toxicology"	"NANJING TECH UNIVERSITY"	"4114"	"15.58"	"1"
"pharmacology_toxicology"	"INSTITUTE OF MICROBIOLOGY, CAS"	"4085"	"17.31"	"2"
"pharmacology_toxicology"	"NORTHWESTERN POLYTECHNICAL UNIVERSITY"	"4029"	"21.32"	"6"
"physics"	"CHINESE ACADEMY OF SCIENCES"	"1325260"	"17.16"	"1287"
"physics"	"TSINGHUA UNIVERSITY"	"494575"	"26.66"	"539"
"physics"	"UNIVERSITY OF CHINESE ACADEMY OF SCIENCES, CAS"	"419268"	"14.58"	"447"
"physics"	"PEKING UNIVERSITY"	"393980"	"24.83"	"405"
"physics"	"UNIVERSITY OF SCIENCE & TECHNOLOGY OF CHINA, CAS"	"335992"	"18.57"	"387"
"physics"	"NANJING UNIVERSITY"	"239413"	"21.19"	"277"
"physics"	"SHANGHAI JIAO TONG UNIVERSITY"	"234416"	"19.4"	"244"
"physics"	"ZHEJIANG UNIVERSITY"	"194685"	"17.44"	"215"
"physics"	"HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY"	"182862"	"18.13"	"178"
"physics"	"INSTITUTE OF PHYSICS, CAS"	"168755"	"23.61"	"200"
"physics"	"FUDAN UNIVERSITY"	"161792"	"18.89"	"197"
"physics"	"SUN YAT SEN UNIVERSITY"	"154322"	"19.4"	"195"
"physics"	"INSTITUTE OF HIGH ENERGY PHYSICS, CAS"	"151600"	"22.33"	"144"
"physics"	"COLLABORATIVE INNOVATION CENTER OF QUANTUM MATTER"	"151547"	"35.92"	"150"
"physics"	"BEIHANG UNIVERSITY"	"144519"	"18.05"	"120"
"physics"	"SHANDONG UNIVERSITY"	"137882"	"19.02"	"148"
"physics"	"COLLABORATIVE INNOVATION CENTER OF ADVANCED MICROSTRUCTURES (CICAM)"	"137047"	"27.21"	"176"
"physics"	"HARBIN INSTITUTE OF TECHNOLOGY"	"119599"	"14.71"	"126"
"physics"	"XI'AN JIAOTONG UNIVERSITY"	"117961"	"13.74"	"97"
"plant_animal_science"	"CHINESE ACADEMY OF SCIENCES"	"544095"	"18.86"	"831"
"plant_animal_science"	"CHINESE ACADEMY OF AGRICULTURAL SCIENCES"	"239629"	"18.57"	"402"
"plant_animal_science"	"UNIVERSITY OF CHINESE ACADEMY OF SCIENCES, CAS"	"204777"	"18.52"	"328"
"plant_animal_science"	"NANJING AGRICULTURAL UNIVERSITY"	"164672"	"20.23"	"235"
"plant_animal_science"	"CHINA AGRICULTURAL UNIVERSITY"	"146465"	"20.88"	"276"
"plant_animal_science"	"HUAZHONG AGRICULTURAL UNIVERSITY"	"139714"	"22.84"	"236"
"plant_animal_science"	"NORTHWEST A&F UNIVERSITY - CHINA"	"125016"	"17.5"	"175"
"plant_animal_science"	"ZHEJIANG UNIVERSITY"	"108301"	"22.46"	"216"
"plant_animal_science"	"SOUTH CHINA AGRICULTURAL UNIVERSITY"	"84838"	"16.44"	"114"
"plant_animal_science"	"INSTITUTE OF GENETICS & DEVELOPMENTAL BIOLOGY, CAS"	"68117"	"46.18"	"170"
"plant_animal_science"	"FUJIAN AGRICULTURE & FORESTRY UNIVERSITY"	"66694"	"17.36"	"104"
"plant_animal_science"	"SHANDONG AGRICULTURAL UNIVERSITY"	"66079"	"18.88"	"102"
"plant_animal_science"	"BEIJING FORESTRY UNIVERSITY"	"59758"	"14.05"	"84"
"plant_animal_science"	"SICHUAN AGRICULTURAL UNIVERSITY"	"59637"	"14.5"	"65"
"plant_animal_science"	"KUNMING INSTITUTE OF BOTANY, CAS"	"59362"	"21.47"	"120"
"plant_animal_science"	"INSTITUTE OF BOTANY, CAS"	"48627"	"24.85"	"76"
"plant_animal_science"	"CHINESE ACADEMY OF FISHERY SCIENCES"	"48141"	"11.31"	"19"
"plant_animal_science"	"YANGZHOU UNIVERSITY"	"47298"	"13.18"	"71"
"plant_animal_science"	"INSTITUTE OF CROP SCIENCES, CAAS"	"46823"	"26.62"	"104"
"plant_animal_science"	"CENTER FOR EXCELLENCE IN MOLECULAR PLANT SCIENCES, CAS"	"44794"	"38.55"	"144"
"plant_animal_science"	"OCEAN UNIVERSITY OF CHINA"	"42869"	"12.78"	"26"
"plant_animal_science"	"LAOSHAN LABORATORY"	"41978"	"12.54"	"14"
"plant_animal_science"	"SOUTHWEST UNIVERSITY - CHINA"	"40590"	"13.29"	"58"
"plant_animal_science"	"CHINESE ACADEMY OF FORESTRY"	"39026"	"11.86"	"31"
"plant_animal_science"	"SUN YAT SEN UNIVERSITY"	"38740"	"14.99"	"28"
"plant_animal_science"	"NANJING FORESTRY UNIVERSITY"	"38366"	"11.91"	"59"
"plant_animal_science"	"HUNAN AGRICULTURAL UNIVERSITY"	"37756"	"19.89"	"39"
"plant_animal_science"	"BEIJING ACADEMY OF AGRICULTURE & FORESTRY SCIENCES (BAAFS)"	"34625"	"24.75"	"79"
"plant_animal_science"	"NORTHEAST AGRICULTURAL UNIVERSITY - CHINA"	"33525"	"15.07"	"58"
"plant_animal_science"	"HENAN AGRICULTURAL UNIVERSITY"	"33181"	"14.95"	"53"
"plant_animal_science"	"PEKING UNIVERSITY"	"33105"	"23.07"	"83"
"plant_animal_science"	"ANHUI AGRICULTURAL UNIVERSITY"	"32235"	"14.26"	"48"
"plant_animal_science"	"INSTITUTE OF MICROBIOLOGY, CAS"	"31368"	"36.14"	"80"
"plant_animal_science"	"SHANGHAI JIAO TONG UNIVERSITY"	"31074"	"20.24"	"50"
"plant_animal_science"	"GUIZHOU UNIVERSITY"	"30906"	"11.52"	"75"
"plant_animal_science"	"NORTHEAST FORESTRY UNIVERSITY - CHINA"	"29889"	"10.8"	"43"
"plant_animal_science"	"SHANGHAI OCEAN UNIVERSITY"	"29238"	"10.24"	"18"
"plant_animal_science"	"HAINAN UNIVERSITY"	"28563"	"12.18"	"52"
"plant_animal_science"	"LANZHOU UNIVERSITY"	"28316"	"15.38"	"41"
"plant_animal_science"	"ZHEJIANG A&F UNIVERSITY"	"27790"	"13.41"	"40"
"plant_animal_science"	"JIANGSU ACADEMY OF AGRICULTURAL SCIENCES"	"27489"	"15.91"	"27"
"plant_animal_science"	"INSTITUTE OF PLANT PROTECTION, CAAS"	"27323"	"15.94"	"28"
"plant_animal_science"	"HENAN UNIVERSITY"	"26510"	"24.23"	"64"
"plant_animal_science"	"SOUTH CHINA BOTANICAL GARDEN, CAS"	"26403"	"14.81"	"30"
"plant_animal_science"	"QINGDAO AGRICULTURAL UNIVERSITY"	"26373"	"13.32"	"37"
"plant_animal_science"	"GUANGDONG LABORATORY FOR LINGNAN MODERN AGRICULTURE"	"25397"	"20.78"	"66"
"plant_animal_science"	"SHENYANG AGRICULTURAL UNIVERSITY"	"24887"	"13.08"	"22"
"plant_animal_science"	"XISHUANGBANNA TROPICAL BOTANICAL GARDEN, CAS"	"24190"	"16.46"	"32"
"plant_animal_science"	"ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES"	"22953"	"17.89"	"35"
"plant_animal_science"	"GUANGXI UNIVERSITY"	"22837"	"10.96"	"32"
"plant_animal_science"	"INSTITUTE OF HYDROBIOLOGY, CAS"	"22133"	"15.6"	"12"
"plant_animal_science"	"INSTITUTE OF OCEANOLOGY, CAS"	"22111"	"13.38"	"8"
"plant_animal_science"	"EAST CHINA NORMAL UNIVERSITY"	"21843"	"15.89"	"26"
"plant_animal_science"	"TSINGHUA UNIVERSITY"	"21668"	"28.1"	"57"
"plant_animal_science"	"GUANGDONG OCEAN UNIVERSITY"	"21278"	"11.67"	"24"
"plant_animal_science"	"SHANDONG UNIVERSITY"	"20766"	"17.54"	"35"
"plant_animal_science"	"JILIN AGRICULTURAL UNIVERSITY"	"20444"	"11.12"	"34"
"plant_animal_science"	"CHINESE ACADEMY OF TROPICAL AGRICULTURAL SCIENCES"	"20204"	"12.95"	"23"
"plant_animal_science"	"SHANDONG ACADEMY OF AGRICULTURAL SCIENCES"	"20096"	"15.28"	"35"
"plant_animal_science"	"NINGBO UNIVERSITY"	"19865"	"11.72"	"21"
"plant_animal_science"	"INSTITUTE OF ZOOLOGY, CAS"	"19462"	"9.97"	"14"
"plant_animal_science"	"SHANDONG NORMAL UNIVERSITY"	"19378"	"24.78"	"34"
"plant_animal_science"	"YANGTZE UNIVERSITY"	"19277"	"15"	"25"
"plant_animal_science"	"GUANGDONG ACADEMY OF AGRICULTURAL SCIENCES"	"19267"	"13.07"	"27"
"plant_animal_science"	"SICHUAN UNIVERSITY"	"19033"	"14.85"	"38"
"plant_animal_science"	"SHANXI AGRICULTURAL UNIVERSITY"	"18910"	"10.76"	"23"
"plant_animal_science"	"JIANGXI AGRICULTURAL UNIVERSITY"	"18646"	"11.52"	"28"
"plant_animal_science"	"FUDAN UNIVERSITY"	"18586"	"22.47"	"32"
"plant_animal_science"	"XIAMEN UNIVERSITY"	"18539"	"13.61"	"12"
"plant_animal_science"	"WUHAN BOTANICAL GARDEN, CAS"	"18390"	"20.19"	"34"
"plant_animal_science"	"HEBEI AGRICULTURAL UNIVERSITY"	"18379"	"11.44"	"20"
"plant_animal_science"	"CHINA NATIONAL RICE RESEARCH INSTITUTE, CAAS"	"17334"	"25.91"	"36"
"plant_animal_science"	"GANSU AGRICULTURAL UNIVERSITY"	"17261"	"10.23"	"22"
"plant_animal_science"	"WUHAN UNIVERSITY"	"16502"	"17.78"	"27"
"plant_animal_science"	"YUNNAN UNIVERSITY"	"16345"	"11.08"	"29"
"plant_animal_science"	"GUIZHOU ACADEMY OF AGRICULTURAL SCIENCES"	"16065"	"27.84"	"38"
"plant_animal_science"	"SOUTH CHINA NORMAL UNIVERSITY"	"15946"	"18.56"	"12"
"plant_animal_science"	"SHANGHAI NORMAL UNIVERSITY"	"15218"	"18.23"	"31"
"plant_animal_science"	"YUNNAN AGRICULTURAL UNIVERSITY"	"14878"	"10.91"	"22"
"plant_animal_science"	"INSTITUTE OF COTTON RESEARCH, CAAS"	"14799"	"17.79"	"19"
"plant_animal_science"	"INSTITUTE OF VEGETABLES & FLOWERS, CAAS"	"14270"	"19.49"	"20"
"plant_animal_science"	"INSTITUTE OF ANIMAL SCIENCE, CAAS"	"14201"	"14.16"	"14"
"plant_animal_science"	"ZHONGKAI UNIVERSITY OF AGRICULTURE & ENGINEERING"	"13836"	"15.25"	"51"
"plant_animal_science"	"MINISTRY OF NATURAL RESOURCES OF THE PEOPLE'S REPUBLIC OF CHINA"	"13712"	"9"	"13"
"plant_animal_science"	"UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA"	"13686"	"32.2"	"56"
"plant_animal_science"	"OIL CROPS RESEARCH INSTITUTE, CAAS"	"13301"	"27.48"	"20"
"plant_animal_science"	"BEIJING GENOMICS INSTITUTE (BGI)"	"13247"	"40.89"	"35"
"plant_animal_science"	"NORTHEAST NORMAL UNIVERSITY - CHINA"	"12986"	"15.44"	"17"
"plant_animal_science"	"AGRICULTURE GENOMES INSTITUTE AT SHENZHEN, CAAS"	"12883"	"19.4"	"51"
"plant_animal_science"	"SHENYANG INSTITUTE OF APPLIED ECOLOGY, CAS"	"12855"	"18.9"	"15"
"plant_animal_science"	"NANJING UNIVERSITY"	"12777"	"18.25"	"18"
"plant_animal_science"	"NANJING NORMAL UNIVERSITY"	"12766"	"12.54"	"13"
"plant_animal_science"	"BEIJING NORMAL UNIVERSITY"	"12575"	"13.03"	"14"
"plant_animal_science"	"BIOTECHNOLOGY RESEARCH INSTITUTE, CAAS"	"12500"	"29.14"	"34"
"plant_animal_science"	"SHENZHEN UNIVERSITY"	"12380"	"20.91"	"29"
"plant_animal_science"	"HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY"	"12335"	"12.32"	"16"
"plant_animal_science"	"SICHUAN ACADEMY OF AGRICULTURAL SCIENCES (SAAS)"	"12284"	"16.1"	"9"
"plant_animal_science"	"JILIN UNIVERSITY"	"12149"	"11.99"	"9"
"plant_animal_science"	"YELLOW SEA FISHERIES RESEARCH INSTITUTE, CAFS"	"12023"	"11.22"	"4"
"plant_animal_science"	"NORTHEAST INSTITUTE OF GEOGRAPHY & AGROECOLOGY, CAS"	"11559"	"16.21"	"16"
"plant_animal_science"	"SHANGHAI ACADEMY OF AGRICULTURAL SCIENCES"	"11460"	"17.18"	"13"
"plant_animal_science"	"INSTITUTE OF GEOGRAPHIC SCIENCES & NATURAL RESOURCES RESEARCH, CAS"	"11436"	"18.47"	"16"
"plant_animal_science"	"CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE"	"11395"	"14.88"	"15"
"plant_animal_science"	"HANGZHOU NORMAL UNIVERSITY"	"11345"	"19.2"	"22"
"plant_animal_science"	"CAPITAL NORMAL UNIVERSITY"	"11258"	"18.28"	"14"
"plant_animal_science"	"YUNNAN ACADEMY OF AGRICULTURAL SCIENCES"	"11027"	"16.12"	"21"
"plant_animal_science"	"NANJING INSTITUTE OF SOIL SCIENCE, CAS"	"10834"	"31.86"	"19"
"plant_animal_science"	"SOUTHWEST FORESTRY UNIVERSITY - CHINA"	"10788"	"8.74"	"25"
"plant_animal_science"	"FOSHAN UNIVERSITY"	"10428"	"15.52"	"23"
"plant_animal_science"	"CHENGDU INSTITUTE OF BIOLOGY, CAS"	"10286"	"10.97"	"4"
"plant_animal_science"	"STATE KEY LABORATORY OF TREE GENETICS & BREEDING, CAF"	"10282"	"13.56"	"9"
"plant_animal_science"	"PEKING UNION MEDICAL COLLEGE"	"10232"	"15.55"	"14"
"plant_animal_science"	"KUNMING UNIVERSITY OF SCIENCE & TECHNOLOGY"	"10198"	"24.93"	"18"
"plant_animal_science"	"JIANGSU UNIVERSITY"	"10143"	"11.59"	"20"
"plant_animal_science"	"RESEARCH INSTITUTE OF FORESTRY, CAF"	"10045"	"12.68"	"7"
"plant_animal_science"	"SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CAS"	"9924"	"13.2"	"4"
"plant_animal_science"	"DALIAN OCEAN UNIVERSITY"	"9615"	"10.36"	"3"
"plant_animal_science"	"SHIHEZI UNIVERSITY"	"9578"	"9.43"	"11"
"plant_animal_science"	"CHONGQING UNIVERSITY"	"9441"	"20.61"	"19"
"plant_animal_science"	"INSTITUTE OF SUBTROPICAL AGRICULTURE, CAS"	"9329"	"15.57"	"9"
"plant_animal_science"	"ZHENGZHOU UNIVERSITY"	"9273"	"12.17"	"20"
